Type,Timestamp,Bytes,Packets,new_Type
IoT,352217,213306,448,IoT
IoT,352219,214466,458,IoT
IoT,352223,220416,460,IoT
IoT,352231,218554,459,IoT
IoT,352235,219450,458,IoT
IoT,352237,221029,464,IoT
IoT,352245,205872,429,Video
IoT,352247,219012,464,IoT
IoT,352251,221973,461,IoT
IoT,352255,214478,445,IoT
IoT,352259,219741,461,IoT
IoT,352283,221724,466,IoT
IoT,352299,209912,439,IoT
IoT,352309,110604,229,IoT
IoT,352323,221328,460,IoT
IoT,352339,191262,474,IoT
IoT,352343,110754,231,IoT
IoT,352345,221724,466,IoT
IoT,352347,221268,459,IoT
IoT,352363,221658,465,IoT
IoT,352375,221328,460,IoT
IoT,352383,221268,459,IoT
IoT,352393,210173,437,IoT
IoT,352395,210948,441,IoT
IoT,352401,221268,459,IoT
IoT,352405,221418,461,IoT
IoT,352409,219210,466,Video
IoT,352411,221268,459,IoT
IoT,352417,211010,439,IoT
IoT,352435,221478,462,IoT
IoT,352439,218904,455,IoT
IoT,352443,221280,473,IoT
IoT,352445,208323,434,IoT
IoT,352449,219600,459,IoT
IoT,352455,221418,461,IoT
IoT,352471,210658,438,IoT
IoT,352485,221724,466,IoT
IoT,352499,219811,456,IoT
IoT,352509,219454,457,IoT
IoT,352531,221592,464,IoT
IoT,352535,220217,458,IoT
IoT,352537,219108,458,IoT
IoT,352541,220396,466,IoT
IoT,352543,217544,453,IoT
IoT,352551,220360,458,IoT
IoT,352557,221268,459,IoT
IoT,352559,221592,464,IoT
IoT,352565,216258,453,IoT
IoT,352568,221424,460,IoT
IoT,352572,108714,225,IoT
IoT,352574,215692,449,IoT
IoT,352582,209292,435,IoT
IoT,352586,217969,452,IoT
IoT,352595,221544,462,IoT
IoT,352599,209722,435,IoT
IoT,352600,280739828,593354,IoT
IoT,352612,362000,865,IoT
IoT,352614,403462,842,IoT
IoT,352616,760888,1586,IoT
IoT,352624,404304,842,IoT
IoT,352638,404642,841,IoT
IoT,352652,793334,1649,IoT
IoT,352654,798658,1660,IoT
IoT,352656,396426,824,IoT
IoT,352668,774698,1619,IoT
IoT,352678,796849,1657,IoT
IoT,352680,792382,1648,IoT
IoT,352682,396460,828,IoT
IoT,352684,791590,1653,IoT
IoT,352688,398270,826,IoT
IoT,352696,394598,821,IoT
IoT,352700,789952,1647,IoT
IoT,352704,794279,1650,IoT
IoT,352712,405089,841,IoT
IoT,352718,164973,344,IoT
IoT,352722,218754,460,IoT
IoT,352724,217323,453,IoT
IoT,352726,105436,221,IoT
IoT,352728,220488,461,IoT
IoT,352732,109796,231,IoT
IoT,352742,220680,464,IoT
IoT,352746,215455,450,IoT
IoT,352752,220416,460,IoT
IoT,352764,217606,455,IoT
IoT,352768,217462,453,IoT
IoT,352770,176522,426,IoT
IoT,352778,220482,461,IoT
IoT,352780,220356,459,IoT
IoT,352786,221365,464,IoT
IoT,352788,220680,464,IoT
IoT,352792,321518,673,IoT
IoT,352798,217518,454,IoT
IoT,352808,220416,460,IoT
IoT,352812,202466,428,IoT
IoT,352820,108275,226,IoT
IoT,352824,214357,450,IoT
IoT,352826,221245,462,IoT
IoT,352836,218486,456,IoT
IoT,352842,214620,448,IoT
IoT,352844,217125,454,IoT
IoT,352848,215588,450,Video
IoT,352854,221120,465,IoT
IoT,352856,220416,460,IoT
IoT,352864,217390,458,IoT
IoT,352870,220542,462,IoT
IoT,352872,217522,454,IoT
IoT,352876,220548,462,IoT
IoT,352878,220356,459,IoT
IoT,352884,217608,455,IoT
IoT,352894,212414,447,IoT
IoT,352904,220812,466,IoT
IoT,352906,220566,462,IoT
IoT,352910,110538,235,IoT
IoT,352912,220422,460,IoT
IoT,352918,221094,470,IoT
IoT,352922,215107,449,IoT
IoT,352924,108699,226,IoT
IoT,352930,221158,467,IoT
IoT,352932,106344,222,IoT
IoT,352934,217458,453,IoT
IoT,352936,220422,460,IoT
IoT,352938,107436,226,IoT
IoT,352942,220416,460,IoT
IoT,352944,110676,237,IoT
IoT,352954,215871,450,IoT
IoT,352960,213306,448,IoT
IoT,352972,221047,463,IoT
IoT,352976,205931,430,IoT
IoT,352990,219012,464,IoT
IoT,352992,220626,463,IoT
IoT,352998,214478,445,IoT
IoT,353004,221862,464,IoT
IoT,353008,221796,467,IoT
IoT,353010,221328,460,IoT
IoT,353012,221418,461,IoT
IoT,353016,213568,444,IoT
IoT,353020,215683,458,IoT
IoT,353024,219873,457,IoT
IoT,353028,220298,457,IoT
IoT,353030,221652,465,IoT
IoT,353032,221478,462,IoT
IoT,353036,221460,462,IoT
IoT,353038,221328,460,IoT
IoT,353040,221942,464,IoT
IoT,353042,209912,439,IoT
IoT,353064,222032,465,IoT
IoT,353066,221328,460,IoT
IoT,353072,219817,456,IoT
IoT,353078,211086,438,IoT
IoT,353082,191262,474,IoT
IoT,353106,221658,465,IoT
IoT,353114,207663,437,IoT
IoT,353116,110119,228,IoT
IoT,353122,222217,463,IoT
IoT,353124,111120,237,IoT
IoT,353136,210173,437,IoT
IoT,353154,221268,459,IoT
IoT,353158,218904,461,IoT
IoT,353162,208959,444,IoT
IoT,353188,208323,434,IoT
IoT,353190,219894,470,IoT
IoT,353196,221856,468,IoT
IoT,353198,221418,461,IoT
IoT,353202,221460,462,IoT
IoT,353204,219032,458,IoT
IoT,353216,220906,466,IoT
IoT,353218,220159,457,IoT
IoT,353230,218418,454,IoT
IoT,353232,218358,453,IoT
IoT,353238,221187,460,IoT
IoT,353240,212510,447,IoT
IoT,353242,219811,456,IoT
IoT,353248,221328,460,IoT
IoT,353252,219454,457,IoT
IoT,353270,218846,454,IoT
IoT,353272,217933,453,IoT
IoT,353286,217544,453,IoT
IoT,353290,212806,445,IoT
IoT,353304,221942,464,IoT
IoT,353319,216581,450,IoT
IoT,353331,79742,238,IoT
IoT,353336,110862,232,IoT
IoT,353343,280739828,593354,IoT
IoT,353357,403462,842,IoT
IoT,353359,760888,1586,IoT
IoT,353375,396908,825,IoT
IoT,353395,793334,1649,IoT
IoT,353403,866729,1803,IoT
IoT,353407,789180,1644,IoT
IoT,353415,787795,1647,IoT
IoT,353419,793325,1655,IoT
IoT,353421,796849,1657,IoT
IoT,353429,791783,1655,IoT
IoT,353439,394598,821,IoT
IoT,353445,397834,831,IoT
IoT,353449,792162,1643,IoT
IoT,353459,797574,1655,IoT
IoT,353465,218754,460,IoT
IoT,353469,105436,221,IoT
IoT,353471,220488,461,IoT
IoT,353479,218488,456,IoT
IoT,353481,219450,458,IoT
IoT,353483,106288,221,IoT
IoT,353485,220680,464,IoT
IoT,353497,215940,456,IoT
IoT,353513,176522,426,IoT
IoT,353517,221120,465,IoT
IoT,353519,222066,485,Video
IoT,353525,220680,464,IoT
IoT,353535,321518,673,IoT
IoT,353545,220416,460,IoT
IoT,353555,202466,428,IoT
IoT,353561,328255,692,IoT
IoT,353565,218343,460,IoT
IoT,353569,221245,462,IoT
IoT,353579,218486,456,IoT
IoT,353583,217288,463,IoT
IoT,353587,217125,454,IoT
IoT,353589,214134,449,IoT
IoT,353591,215588,450,Video
IoT,353595,220812,466,IoT
IoT,353597,221120,465,IoT
IoT,353599,220416,460,IoT
IoT,353601,220752,465,IoT
IoT,353607,217390,458,IoT
IoT,353609,210203,440,IoT
IoT,353619,220548,462,IoT
IoT,353621,220356,459,IoT
IoT,353623,220680,464,IoT
IoT,353631,221641,468,IoT
IoT,353633,220415,460,IoT
IoT,353635,217590,455,IoT
IoT,353637,212414,447,IoT
IoT,353645,213594,445,IoT
IoT,353647,220812,466,IoT
IoT,353661,217883,453,IoT
IoT,353671,79742,238,IoT
IoT,353680,220317,458,IoT
IoT,353687,240,4,Video
IoT,353689,120,2,Video
IoT,353691,76269,169,IoT
IoT,353693,453228,965,IoT
IoT,353695,362000,865,IoT
IoT,353699,760888,1586,IoT
IoT,353727,394437,819,IoT
IoT,353739,396426,824,IoT
IoT,353741,882298,1834,IoT
IoT,353753,395011,821,IoT
IoT,353755,787795,1647,IoT
IoT,353771,398270,826,IoT
IoT,353773,797454,1666,IoT
IoT,353797,797389,1659,IoT
IoT,353799,797574,1655,IoT
IoT,353807,217323,453,IoT
IoT,353809,105436,221,IoT
IoT,353819,218488,456,IoT
IoT,353821,219450,458,IoT
IoT,353833,218424,455,IoT
IoT,353843,219456,458,IoT
IoT,353865,220680,464,IoT
IoT,353869,221365,464,IoT
IoT,353875,321518,673,IoT
IoT,353877,108342,233,IoT
IoT,353883,220620,463,IoT
IoT,353889,221641,468,IoT
IoT,353901,328255,692,IoT
IoT,353925,214620,448,IoT
IoT,353931,215588,450,Video
IoT,353939,220416,460,IoT
IoT,353947,217390,458,IoT
IoT,353963,220680,464,IoT
IoT,353965,220416,460,IoT
IoT,353973,220415,460,IoT
IoT,353985,213594,445,IoT
IoT,353987,220812,466,IoT
IoT,354001,221094,470,IoT
IoT,354005,215107,449,IoT
IoT,354007,108699,226,IoT
IoT,354011,208433,436,Video
IoT,354015,106344,222,IoT
IoT,354019,220422,460,IoT
IoT,354021,107436,226,IoT
IoT,354027,110676,237,IoT
IoT,354039,220548,462,IoT
IoT,354045,214466,458,IoT
IoT,354065,220566,462,IoT
IoT,354067,220620,463,IoT
IoT,354077,221973,461,IoT
IoT,354081,214478,445,IoT
IoT,354085,219741,461,IoT
IoT,354089,221328,460,IoT
IoT,354091,221796,467,IoT
IoT,354121,221328,460,IoT
IoT,354129,104298,216,IoT
IoT,354133,213569,444,IoT
IoT,354137,221478,462,IoT
IoT,354145,221592,464,IoT
IoT,354159,212461,442,IoT
IoT,354171,221724,466,IoT
IoT,354181,221417,461,IoT
IoT,354183,222817,472,Video
IoT,354185,110664,230,IoT
IoT,354187,218418,454,IoT
IoT,354193,209300,436,IoT
IoT,354207,111120,237,IoT
IoT,354217,214719,455,IoT
IoT,354219,210173,437,IoT
IoT,354223,222949,474,IoT
IoT,354229,222542,473,Video
IoT,354239,221388,461,IoT
IoT,354241,218904,461,IoT
IoT,354261,221478,462,IoT
IoT,354267,208664,433,IoT
IoT,354269,221280,473,IoT
IoT,354275,219600,459,IoT
IoT,354277,220358,458,IoT
IoT,354283,220217,458,IoT
IoT,354285,221460,462,IoT
IoT,354297,210658,438,IoT
IoT,354299,220906,466,IoT
IoT,354301,220159,457,IoT
IoT,354303,220358,458,IoT
IoT,354305,221928,469,IoT
IoT,354309,221418,461,IoT
IoT,354339,218964,462,IoT
IoT,354349,215602,449,IoT
IoT,354379,215862,453,IoT
IoT,354381,219251,456,IoT
IoT,354385,221592,464,IoT
IoT,354406,106348,221,IoT
IoT,354415,245378979,514572,IoT
IoT,354421,221544,462,IoT
IoT,354430,240,4,Video
IoT,354432,120,2,Video
IoT,354434,76269,169,IoT
IoT,354464,404642,841,IoT
IoT,354470,394437,819,IoT
IoT,354480,798658,1660,IoT
IoT,354482,396426,824,IoT
IoT,354490,789180,1644,IoT
IoT,354496,395011,821,IoT
IoT,354510,791590,1653,IoT
IoT,354524,783350,1635,IoT
IoT,354530,794279,1650,IoT
IoT,354532,792162,1643,IoT
IoT,354534,801205,1667,IoT
IoT,354542,797574,1655,IoT
IoT,354554,220488,461,IoT
IoT,354556,220416,460,IoT
IoT,354562,218488,456,IoT
IoT,354564,219450,458,IoT
IoT,354574,214318,456,IoT
IoT,354576,218424,455,IoT
IoT,354584,220746,465,Video
IoT,354590,217606,455,IoT
IoT,354602,222066,485,Video
IoT,354612,221365,464,IoT
IoT,354618,321518,673,IoT
IoT,354624,217518,454,IoT
IoT,354630,220506,461,IoT
IoT,354656,220356,459,IoT
IoT,354658,220416,460,IoT
IoT,354662,218486,456,IoT
IoT,354672,214134,449,IoT
IoT,354680,221120,465,IoT
IoT,354690,217390,458,IoT
IoT,354702,220548,462,IoT
IoT,354704,220356,459,IoT
IoT,354708,220416,460,IoT
IoT,354712,110268,231,IoT
IoT,354718,217590,455,IoT
IoT,354724,219171,460,IoT
IoT,354728,213594,445,IoT
IoT,354748,215107,449,IoT
IoT,354754,208433,436,Video
IoT,354756,221158,467,IoT
IoT,354758,106344,222,IoT
IoT,354766,221120,465,IoT
IoT,354778,210007,441,IoT
IoT,354788,214466,458,IoT
IoT,354792,220416,460,IoT
IoT,354798,221047,463,IoT
IoT,354806,221029,464,IoT
IoT,354810,220620,463,IoT
IoT,354818,220626,463,IoT
IoT,354820,221973,461,IoT
IoT,354828,219741,461,IoT
IoT,354830,221862,464,IoT
IoT,354844,221268,459,IoT
IoT,354854,220298,457,IoT
IoT,354862,221460,462,IoT
IoT,354872,104298,216,IoT
IoT,354876,213569,444,IoT
IoT,354880,221478,462,IoT
IoT,354886,110664,230,IoT
IoT,354894,221532,463,IoT
IoT,354898,219817,456,IoT
IoT,354902,212461,442,IoT
IoT,354904,211086,438,IoT
IoT,354922,221328,460,IoT
IoT,354924,221417,461,IoT
IoT,354928,110664,230,IoT
IoT,354930,218418,454,IoT
IoT,354932,221658,465,IoT
IoT,354942,110119,228,IoT
IoT,354948,222217,463,IoT
IoT,354952,221268,459,IoT
IoT,354954,219032,458,IoT
IoT,354958,216478,450,Video
IoT,354962,210173,437,IoT
IoT,354986,211010,439,IoT
IoT,354988,208959,444,IoT
IoT,354998,221328,460,IoT
IoT,355002,218418,454,IoT
IoT,355012,221280,473,IoT
IoT,355016,219894,470,IoT
IoT,355018,219600,459,IoT
IoT,355030,219032,458,IoT
IoT,355034,213089,443,IoT
IoT,355036,216055,450,IoT
IoT,355038,218886,461,IoT
IoT,355042,220906,466,IoT
IoT,355046,220358,458,IoT
IoT,355048,221928,469,IoT
IoT,355050,220001,460,IoT
IoT,355056,218418,454,IoT
IoT,355058,218358,453,IoT
IoT,355060,215618,456,IoT
IoT,355062,215114,448,IoT
IoT,355068,219811,456,IoT
IoT,355076,221729,466,IoT
IoT,355078,219454,457,IoT
IoT,355084,218277,454,IoT
IoT,355088,218950,462,IoT
IoT,355094,219986,465,IoT
IoT,355116,212806,445,IoT
IoT,355126,221268,459,IoT
IoT,355128,221592,464,IoT
IoT,355137,221424,460,IoT
IoT,355149,106348,221,IoT
IoT,355151,209292,435,IoT
IoT,355162,110862,232,IoT
IoT,355164,221544,462,IoT
IoT,355168,209722,435,IoT
IoT,355175,120,2,Video
IoT,355181,362000,865,IoT
IoT,355185,760888,1586,IoT
IoT,355237,774698,1619,IoT
IoT,355241,787795,1647,IoT
IoT,355243,396968,826,IoT
IoT,355245,793325,1655,IoT
IoT,355247,796849,1657,IoT
IoT,355269,789952,1647,IoT
IoT,355271,397834,831,IoT
IoT,355283,797389,1659,IoT
IoT,355287,164973,344,IoT
IoT,355293,217323,453,IoT
IoT,355305,218488,456,IoT
IoT,355307,219450,458,IoT
IoT,355317,214318,456,IoT
IoT,355341,207008,472,IoT
IoT,355345,222066,485,Video
IoT,355355,221365,464,IoT
IoT,355359,201046,419,IoT
IoT,355367,217518,454,IoT
IoT,355371,220416,460,IoT
IoT,355373,220506,461,IoT
IoT,355377,220416,460,IoT
IoT,355379,220356,459,IoT
IoT,355381,202466,428,IoT
IoT,355385,218484,456,IoT
IoT,355403,216204,460,IoT
IoT,355409,217288,463,IoT
IoT,355413,217125,454,IoT
IoT,355423,221120,465,IoT
IoT,355441,217522,454,IoT
IoT,355445,220548,462,IoT
IoT,355453,217608,455,IoT
IoT,355457,221641,468,IoT
IoT,355463,212414,447,IoT
IoT,355469,217522,454,IoT
IoT,355475,220566,462,IoT
IoT,355477,218287,455,IoT
IoT,355495,217522,454,IoT
IoT,355499,221158,467,IoT
IoT,355507,107436,226,IoT
IoT,355521,210007,441,IoT
IoT,355529,213306,448,IoT
IoT,355531,214466,458,IoT
IoT,355535,220416,460,IoT
IoT,355537,220488,461,IoT
IoT,355543,218554,459,IoT
IoT,355547,219450,458,IoT
IoT,355551,220566,462,IoT
IoT,355563,221973,461,IoT
IoT,355565,222048,471,IoT
IoT,355571,219741,461,IoT
IoT,355575,221328,460,IoT
IoT,355577,221796,467,IoT
IoT,355587,221268,459,IoT
IoT,355589,215683,458,IoT
IoT,355597,220298,457,IoT
IoT,355601,221478,462,IoT
IoT,355603,222157,462,IoT
IoT,355605,221460,462,IoT
IoT,355607,221328,460,IoT
IoT,355617,218071,455,IoT
IoT,355623,221478,462,IoT
IoT,355639,217446,452,IoT
IoT,355641,219817,456,IoT
IoT,355643,215013,453,IoT
IoT,355645,212461,442,IoT
IoT,355647,211086,438,IoT
IoT,355655,110754,231,IoT
IoT,355659,221268,459,IoT
IoT,355661,221328,460,IoT
IoT,355663,111000,235,IoT
IoT,355671,110664,230,IoT
IoT,355675,221658,465,IoT
IoT,355689,222078,471,IoT
IoT,355711,221328,460,IoT
IoT,355717,221418,461,IoT
IoT,355721,219210,466,Video
IoT,355731,208959,444,IoT
IoT,355735,221457,463,IoT
IoT,355745,218418,454,IoT
IoT,355749,222949,474,IoT
IoT,355763,220358,458,IoT
IoT,355771,221460,462,IoT
IoT,355773,219032,458,IoT
IoT,355781,218886,461,IoT
IoT,355785,220906,466,IoT
IoT,355787,220159,457,IoT
IoT,355789,220358,458,IoT
IoT,355799,218418,454,IoT
IoT,355809,212510,447,IoT
IoT,355827,218277,454,IoT
IoT,355843,221592,464,IoT
IoT,355855,217544,453,IoT
IoT,355863,220360,458,IoT
IoT,355875,219478,457,IoT
IoT,355888,216581,450,IoT
IoT,355890,217883,453,IoT
IoT,355892,106348,221,IoT
IoT,355894,209292,435,IoT
IoT,355905,110862,232,IoT
IoT,355918,120,2,Video
IoT,355922,453228,965,IoT
IoT,355924,362000,865,IoT
IoT,355928,760888,1586,IoT
IoT,355944,396908,825,IoT
IoT,355986,396968,826,IoT
IoT,355990,796849,1657,IoT
IoT,355998,791783,1655,IoT
IoT,356002,797454,1666,IoT
IoT,356034,218754,460,IoT
IoT,356038,105436,221,IoT
IoT,356040,220488,461,IoT
IoT,356056,216642,453,IoT
IoT,356062,218424,455,IoT
IoT,356064,220416,460,IoT
IoT,356072,219456,458,IoT
IoT,356074,220416,460,IoT
IoT,356076,217606,455,IoT
IoT,356080,217462,453,IoT
IoT,356082,176522,426,IoT
IoT,356088,222066,485,Video
IoT,356092,220356,459,IoT
IoT,356094,220680,464,IoT
IoT,356096,220988,462,IoT
IoT,356102,201046,419,IoT
IoT,356114,220416,460,IoT
IoT,356116,220506,461,IoT
IoT,356120,220416,460,IoT
IoT,356136,214357,450,IoT
IoT,356144,220416,460,IoT
IoT,356146,216204,460,IoT
IoT,356150,216070,451,IoT
IoT,356154,214620,448,IoT
IoT,356162,220356,459,IoT
IoT,356164,220812,466,IoT
IoT,356168,220416,460,IoT
IoT,356176,217390,458,IoT
IoT,356178,210203,440,IoT
IoT,356186,214562,454,IoT
IoT,356200,221641,468,IoT
IoT,356202,220415,460,IoT
IoT,356212,217522,454,IoT
IoT,356214,213594,445,IoT
IoT,356218,220566,462,IoT
IoT,356234,215107,449,IoT
IoT,356240,208433,436,Video
IoT,356242,221158,467,IoT
IoT,356244,106344,222,IoT
IoT,356246,217458,453,IoT
IoT,356250,107436,226,IoT
IoT,356256,110676,237,IoT
IoT,356260,220356,459,IoT
IoT,356266,215871,450,IoT
IoT,356268,220548,462,IoT
IoT,356274,214466,458,IoT
IoT,356276,219389,457,IoT
IoT,356284,221047,463,IoT
IoT,356288,205931,430,IoT
IoT,356290,219450,458,IoT
IoT,356300,205872,429,Video
IoT,356304,220626,463,IoT
IoT,356316,221862,464,IoT
IoT,356318,221328,460,IoT
IoT,356320,221796,467,IoT
IoT,356324,221418,461,IoT
IoT,356326,211623,442,IoT
IoT,356328,213568,444,IoT
IoT,356336,219873,457,IoT
IoT,356338,221724,466,IoT
IoT,356340,220298,457,IoT
IoT,356352,221942,464,IoT
IoT,356368,221451,464,IoT
IoT,356374,221592,464,IoT
IoT,356388,212461,442,IoT
IoT,356394,191262,474,IoT
IoT,356396,220489,461,IoT
IoT,356400,221724,466,IoT
IoT,356406,111000,235,IoT
IoT,356408,221328,460,IoT
IoT,356410,221417,461,IoT
IoT,356418,221658,465,IoT
IoT,356424,219388,456,IoT
IoT,356430,221328,460,IoT
IoT,356450,210948,441,IoT
IoT,356454,221328,460,IoT
IoT,356462,221327,460,IoT
IoT,356468,221388,461,IoT
IoT,356470,218904,461,IoT
IoT,356476,215033,447,IoT
IoT,356482,221388,461,IoT
IoT,356484,221328,460,IoT
IoT,356488,218418,454,IoT
IoT,356490,221478,462,IoT
IoT,356494,218904,455,IoT
IoT,356498,221280,473,IoT
IoT,356506,220358,458,IoT
IoT,356516,219032,458,IoT
IoT,356518,221107,469,IoT
IoT,356520,213089,443,IoT
IoT,356522,216055,450,IoT
IoT,356528,220906,466,IoT
IoT,356534,221928,469,IoT
IoT,356544,218358,453,IoT
IoT,356548,215114,448,IoT
IoT,356560,221328,460,IoT
IoT,356564,219454,457,IoT
IoT,356566,221388,461,IoT
IoT,356574,218950,462,IoT
IoT,356580,219986,465,IoT
IoT,356582,218846,454,IoT
IoT,356594,219874,457,IoT
IoT,356596,220396,466,IoT
IoT,356604,216534,451,IoT
IoT,356612,221268,459,IoT
IoT,356618,219478,457,IoT
IoT,356629,215692,449,IoT
IoT,356635,106348,221,IoT
IoT,356637,209292,435,IoT
IoT,356643,79742,238,IoT
IoT,356648,110862,232,IoT
IoT,356654,209722,435,IoT
IoT,356659,240,4,Video
IoT,356661,120,2,Video
IoT,356671,760888,1586,IoT
IoT,356675,375802,784,IoT
IoT,356679,404304,842,IoT
IoT,356707,793334,1649,IoT
IoT,356711,396426,824,IoT
IoT,356715,866729,1803,IoT
IoT,356727,787795,1647,IoT
IoT,356733,796849,1657,IoT
IoT,356737,396460,828,IoT
IoT,356743,398270,826,IoT
IoT,356747,794668,1656,IoT
IoT,356749,784739,1631,IoT
IoT,356757,397834,831,IoT
IoT,356759,794279,1650,IoT
IoT,356783,220488,461,IoT
IoT,356785,220416,460,IoT
IoT,356787,109796,231,IoT
IoT,356815,219456,458,IoT
IoT,356817,220416,460,IoT
IoT,356819,217606,455,IoT
IoT,356823,217462,453,IoT
IoT,356825,176522,426,IoT
IoT,356831,222066,485,Video
IoT,356835,220356,459,IoT
IoT,356837,220680,464,IoT
IoT,356841,221365,464,IoT
IoT,356845,201046,419,IoT
IoT,356847,321518,673,IoT
IoT,356853,217518,454,IoT
IoT,356863,220416,460,IoT
IoT,356867,202466,428,IoT
IoT,356873,328255,692,IoT
IoT,356887,220416,460,IoT
IoT,356889,216204,460,IoT
IoT,356897,214620,448,IoT
IoT,356903,215588,450,Video
IoT,356915,217518,454,IoT
IoT,356917,219934,459,IoT
IoT,356919,217390,458,IoT
IoT,356929,214562,454,IoT
IoT,356941,110268,231,IoT
IoT,356943,221641,468,IoT
IoT,356945,220415,460,IoT
IoT,356947,217590,455,IoT
IoT,356951,209459,439,IoT
IoT,356957,213594,445,IoT
IoT,356961,220566,462,IoT
IoT,356965,110538,235,IoT
IoT,356973,221094,470,IoT
IoT,356977,215107,449,IoT
IoT,356995,221120,465,IoT
IoT,356999,110676,237,IoT
IoT,357031,205931,430,IoT
IoT,357039,220620,463,IoT
IoT,357041,218482,456,IoT
IoT,357045,219012,464,IoT
IoT,357049,221973,461,IoT
IoT,357053,214478,445,IoT
IoT,357063,221796,467,IoT
IoT,357065,221328,460,IoT
IoT,357071,213568,444,IoT
IoT,357073,221268,459,IoT
IoT,357079,219873,457,IoT
IoT,357083,220298,457,IoT
IoT,357089,222157,462,IoT
IoT,357097,209912,439,IoT
IoT,357107,110604,229,IoT
IoT,357125,217446,452,IoT
IoT,357137,191262,474,IoT
IoT,357139,220489,461,IoT
IoT,357145,221268,459,IoT
IoT,357159,218418,454,IoT
IoT,357167,219388,456,IoT
IoT,357179,111120,237,IoT
IoT,357185,221328,460,IoT
IoT,357193,210948,441,IoT
IoT,357197,221328,460,IoT
IoT,357199,221268,459,IoT
IoT,357201,222542,473,Video
IoT,357211,221388,461,IoT
IoT,357217,208959,444,IoT
IoT,357223,221742,466,IoT
IoT,357239,208664,433,IoT
IoT,357249,220358,458,IoT
IoT,357267,218886,461,IoT
IoT,357271,220906,466,IoT
IoT,357273,220159,457,IoT
IoT,357281,221418,461,IoT
IoT,357283,221724,466,IoT
IoT,357285,218418,454,IoT
IoT,357291,215114,448,IoT
IoT,357309,221388,461,IoT
IoT,357319,212242,444,IoT
IoT,357321,215602,449,IoT
IoT,357325,218846,454,IoT
IoT,357327,217933,453,IoT
IoT,357343,219388,456,IoT
IoT,357351,215862,453,IoT
IoT,357357,221592,464,IoT
IoT,357366,221424,460,IoT
IoT,357370,108714,225,IoT
IoT,357372,215692,449,IoT
IoT,357374,216581,450,IoT
IoT,357380,209292,435,IoT
IoT,357389,221424,460,IoT
IoT,357395,220317,458,IoT
IoT,357402,240,4,Video
IoT,357406,76269,169,IoT
IoT,357408,453228,965,IoT
IoT,357410,362000,865,IoT
IoT,357436,404642,841,IoT
IoT,357442,394437,819,IoT
IoT,357450,793334,1649,IoT
IoT,357456,882298,1834,IoT
IoT,357472,396968,826,IoT
IoT,357476,796849,1657,IoT
IoT,357480,396460,828,IoT
IoT,357490,794668,1656,IoT
IoT,357498,789952,1647,IoT
IoT,357502,794279,1650,IoT
IoT,357504,792162,1643,IoT
IoT,357508,793116,1651,IoT
IoT,357510,405089,841,IoT
IoT,357512,797389,1659,IoT
IoT,357518,214562,447,IoT
IoT,357520,218754,460,IoT
IoT,357522,217323,453,IoT
IoT,357524,105436,221,IoT
IoT,357528,220416,460,IoT
IoT,357544,215455,450,IoT
IoT,357548,218424,455,IoT
IoT,357552,215940,456,IoT
IoT,357554,215101,449,IoT
IoT,357568,176522,426,IoT
IoT,357576,220482,461,IoT
IoT,357586,220680,464,IoT
IoT,357592,108342,233,IoT
IoT,357596,217518,454,IoT
IoT,357600,220416,460,IoT
IoT,357608,220356,459,IoT
IoT,357616,328255,692,IoT
IoT,357622,214357,450,IoT
IoT,357628,220356,459,IoT
IoT,357646,215588,450,Video
IoT,357658,217518,454,IoT
IoT,357662,217390,458,IoT
IoT,357664,210203,440,IoT
IoT,357668,220542,462,IoT
IoT,357670,217522,454,IoT
IoT,357680,220416,460,IoT
IoT,357682,217608,455,IoT
IoT,357690,217590,455,IoT
IoT,357698,217522,454,IoT
IoT,357706,218287,455,IoT
IoT,357712,220416,460,IoT
IoT,357720,215107,449,IoT
IoT,357726,208433,436,Video
IoT,357730,106344,222,IoT
IoT,357736,107436,226,IoT
IoT,357744,220416,460,IoT
IoT,357746,220356,459,IoT
IoT,357756,217456,453,IoT
IoT,357768,220416,460,IoT
IoT,357770,221047,463,IoT
IoT,357772,218554,459,IoT
IoT,357774,205931,430,IoT
IoT,357782,220620,463,IoT
IoT,357784,218482,456,IoT
IoT,357792,221973,461,IoT
IoT,357794,222048,471,IoT
IoT,357796,214478,445,IoT
IoT,357798,212251,444,IoT
IoT,357800,219741,461,IoT
IoT,357812,211623,442,IoT
IoT,357816,221268,459,IoT
IoT,357824,221724,466,IoT
IoT,357842,214542,446,IoT
IoT,357850,110604,229,IoT
IoT,357864,221328,460,IoT
IoT,357866,221532,463,IoT
IoT,357872,215013,453,IoT
IoT,357878,67171,174,IoT
IoT,357884,110754,231,IoT
